mol_id,row_type,family,tier,variant,method,display_label,source,rotatable_bonds,heavy_atoms,conformer_count,clash_cutoff,clash_input_confs,clash_pass_confs,clash_fail_confs,clash_pass_rate,pb_input_confs,pb_pass_confs,pb_fail_confs,pb_pass_rate,pb_check_fail_counts_json,pb_check_fail_rates_json,post_pb_confs,mean_torsion_std_deg,pairwise_mean,pairwise_p90,greedy_clusters_0p5,clusters_per_100_0p5,cluster_entropy_0p5,largest_cluster_fraction_0p5,effective_clusters_0p5,simpson_concentration_0p5,singleton_fraction_0p5,greedy_clusters_1p0,clusters_per_100_1p0,cluster_entropy_1p0,largest_cluster_fraction_1p0,effective_clusters_1p0,simpson_concentration_1p0,singleton_fraction_1p0,greedy_clusters_2p0,clusters_per_100_2p0,cluster_entropy_2p0,largest_cluster_fraction_2p0,effective_clusters_2p0,simpson_concentration_2p0,singleton_fraction_2p0,greedy_clusters_3p0,clusters_per_100_3p0,cluster_entropy_3p0,largest_cluster_fraction_3p0,effective_clusters_3p0,simpson_concentration_3p0,singleton_fraction_3p0,energy_count,energy_min,energy_max,energy_median,energy_std,casf_best_rmsd,casf_median_rmsd,casf_hit_0p25,casf_hit_0p5,casf_hit_0p75,casf_hit_2p0,casf_opt_best_rmsd,casf_opt_median_rmsd,casf_opt_hit_0p25,casf_opt_hit_0p5,casf_opt_hit_0p75,casf_opt_hit_2p0,chembl_load_status,chembl_conformer_count_loaded,chembl_conformer_count_sampled,ligand_set
5j8z_5j8z_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,6,32,0,0.7,0,0,0,,0,0,0,,{},{},0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,ref
5j8z_5j8z_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,6,32,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,-110.93033424472989,-110.93033424472989,-110.93033424472989,0.0,,,,,,,,,,,,,,,,ref
5j8z_5j8z_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,6,32,49,0.7,49,49,0,1.0,49,49,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",49,68.07167544517377,1.1504754857122055,1.855935524454225,22.0,44.89795918367347,0.9113021958067863,0.14285714285714285,16.72448436052983,0.07455226988754686,0.5909090909090909,6.0,12.244897959183673,0.8848832665744734,0.3673469387755102,4.881721734299216,0.24114952103290294,0.0,2.0,4.081632653061225,0.3322866302216151,0.9387755102040817,1.2590072843604803,0.8850478967097044,0.0,1.0,2.0408163265306123,0.0,1.0,1.0,1.0,0.0,49,-114.2366550178574,-97.4157104554009,-106.88989584206605,3.8882779600817976,2.944891086247285,3.345954351839322,0.0,0.0,0.0,0.0,,,,,,,ok,,,ref
5j8z_5j8z_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,6,32,49,0.7,49,49,0,1.0,49,49,0,1.0,{},{},49,68.07167544517377,1.1504754857122055,1.855935524454225,22.0,44.89795918367347,0.9113021958067863,0.14285714285714285,16.72448436052983,0.07455226988754686,0.5909090909090909,6.0,12.244897959183673,0.8848832665744734,0.3673469387755102,4.881721734299216,0.24114952103290294,0.0,2.0,4.081632653061225,0.3322866302216151,0.9387755102040817,1.2590072843604803,0.8850478967097044,0.0,1.0,2.0408163265306123,0.0,1.0,1.0,1.0,0.0,49,-114.2366550178574,-97.4157104554009,-106.88989584206605,3.8882779600817976,2.944891086247285,3.345954351839322,0.0,0.0,0.0,0.0,,,,,,,ok,,,ref
5ji8_5ji8_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,1,13,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,-25.132109471876394,-25.132109471876394,-25.132109471876394,0.0,,,,,,,,,,,,,,,,ref
5ji8_5ji8_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,1,13,0,0.7,0,0,0,,0,0,0,,{},{},0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,ref
5ji8_5ji8_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,1,13,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,-34.41751187121373,-34.41751187121373,-34.41751187121373,0.0,,,,,,,,,,,,,,,,ref
5ji8_5ji8_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,1,13,2,0.7,2,2,0,1.0,2,2,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",2,30.057671059214773,0.8802305817333208,0.8802305817333208,2.0,100.0,1.0,0.5,2.0,0.5,1.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,2,-38.041261893642016,-37.79751257279692,-37.91938723321947,0.12187466042254869,0.09616610415555132,0.49155067266386143,1.0,1.0,1.0,1.0,,,,,,,ok,,,ref
5ji8_5ji8_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,1,13,2,0.7,2,2,0,1.0,2,2,0,1.0,{},{},2,30.057671059214773,0.8802305817333208,0.8802305817333208,2.0,100.0,1.0,0.5,2.0,0.5,1.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,1.0,50.0,0.0,1.0,1.0,1.0,0.0,2,-38.041261893642016,-37.79751257279692,-37.91938723321947,0.12187466042254869,0.09616610415555132,0.49155067266386143,1.0,1.0,1.0,1.0,,,,,,,ok,,,ref
5jq5_5jq5_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,7,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,144.61910048924364,144.61910048924364,144.61910048924364,0.0,,,,,,,,,,,,,,,,ref
5jq5_5jq5_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,7,29,0,0.7,0,0,0,,0,0,0,,{},{},0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,ref
5jq5_5jq5_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,7,29,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,106.53541215039462,106.53541215039462,106.53541215039462,0.0,,,,,,,,,,,,,,,,ref
5jq5_5jq5_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,7,29,48,0.7,48,48,0,1.0,48,48,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",48,65.60651647952798,1.2574476512200117,1.8322266652576817,10.0,20.833333333333332,0.9219698837453456,0.20833333333333334,8.355450751492814,0.1371527777777778,0.1,6.0,12.5,0.7836224629548827,0.5,4.071709632168999,0.32204861111111105,0.0,2.0,4.166666666666667,0.8112781244591328,0.75,1.7547653506033232,0.625,0.0,1.0,2.0833333333333335,0.0,1.0,1.0,1.0,0.0,48,97.12040881947385,107.79684573039182,105.00639829684152,2.4425542111237264,1.1788577487746197,1.8603144569436885,0.0,0.0,0.0,1.0,,,,,,,ok,,,ref
5jq5_5jq5_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,7,29,48,0.7,48,48,0,1.0,48,48,0,1.0,{},{},48,65.60651647952798,1.2574476512200117,1.8322266652576817,10.0,20.833333333333332,0.9219698837453456,0.20833333333333334,8.355450751492814,0.1371527777777778,0.1,6.0,12.5,0.7836224629548827,0.5,4.071709632168999,0.32204861111111105,0.0,2.0,4.166666666666667,0.8112781244591328,0.75,1.7547653506033232,0.625,0.0,1.0,2.0833333333333335,0.0,1.0,1.0,1.0,0.0,48,97.12040881947385,107.79684573039182,105.00639829684152,2.4425542111237264,1.1788577487746197,1.8603144569436885,0.0,0.0,0.0,1.0,,,,,,,ok,,,ref
5jsj_5jsj_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,13,50,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,315.4082959360064,315.4082959360064,315.4082959360064,0.0,,,,,,,,,,,,,,,,ref
5jsj_5jsj_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,13,50,0,0.7,0,0,0,,0,0,0,,{},{},0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,ref
5jsj_5jsj_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,13,50,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,166.001818817323,166.001818817323,166.001818817323,0.0,,,,,,,,,,,,,,,,ref
5jsj_5jsj_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,13,50,197,0.7,197,197,0,1.0,197,197,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",197,87.49779993305779,3.3870908512553037,5.600122065776962,119.0,60.40609137055838,0.9810101318818406,0.02030456852791878,108.67573805595467,0.01002344816923909,0.4789915966386555,31.0,15.736040609137056,0.9458162030297945,0.08629441624365482,25.73677078060974,0.045066865933159825,0.0,10.0,5.0761421319796955,0.9031974460777751,0.20304568527918782,8.001979714427062,0.13937488726841712,0.0,6.0,3.045685279187817,0.8557915920222229,0.3299492385786802,4.6337787905455565,0.23960936896080806,0.0,197,143.2965095030207,188.09417977974465,161.50036102585335,10.0054930837227,2.1796042533221227,3.0913518565951237,0.0,0.0,0.0,0.0,,,,,,,ok,,,ref
5jsj_5jsj_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,13,50,197,0.7,197,197,0,1.0,197,197,0,1.0,{},{},197,87.49779993305779,3.3870908512553037,5.600122065776962,119.0,60.40609137055838,0.9810101318818406,0.02030456852791878,108.67573805595467,0.01002344816923909,0.4789915966386555,31.0,15.736040609137056,0.9458162030297945,0.08629441624365482,25.73677078060974,0.045066865933159825,0.0,10.0,5.0761421319796955,0.9031974460777751,0.20304568527918782,8.001979714427062,0.13937488726841712,0.0,6.0,3.045685279187817,0.8557915920222229,0.3299492385786802,4.6337787905455565,0.23960936896080806,0.0,197,143.2965095030207,188.09417977974465,161.50036102585335,10.0054930837227,2.1796042533221227,3.0913518565951237,0.0,0.0,0.0,0.0,,,,,,,ok,,,ref
5jy3_5jy3_conf0,reference,casf_crystal,reference,,casf_crystal,CASF crystal,casf_crystal,7,40,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,205.367817746348,205.367817746348,205.367817746348,0.0,,,,,,,,,,,,,,,,ref
5jy3_5jy3_conf0,reference,casf_opt,reference,,casf_opt,CASF optimized,casf_opt,7,40,0,0.7,0,0,0,,0,0,0,,{},{},0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,ref
5jy3_5jy3_conf0,reference,chembl3d_sdf,reference,,chembl3d_sdf,ChEMBL3D topology SDF,chembl3d_sdf,7,40,1,0.7,1,1,0,1.0,1,1,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",1,0.0,,,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,1.0,1.0,1,208.44369571520343,208.44369571520343,208.44369571520343,0.0,,,,,,,,,,,,,,,,ref
5jy3_5jy3_conf0,reference,chembl3d_gt,reference,,chembl3d_gt,ChEMBL3D ground truth,chembl3d_gt,7,40,199,0.7,199,199,0,1.0,199,199,0,1.0,"{""all_atoms_connected"":0,""bond_angles"":0,""bond_lengths"":0,""bonds"":0,""double_bond_stereochemistry"":0,""energy_ratio"":0,""file_loads"":0,""inchi_convertible"":0,""internal_steric_clash"":0,""molecular_formula"":0,""no_radicals"":0,""planar_aromatic_rings"":0,""planar_double_bonds"":0,""reference_file_loads"":0,""sanitisation"":0,""tetrahedral_chirality"":0}","{""all_atoms_connected"":0.0,""bond_angles"":0.0,""bond_lengths"":0.0,""bonds"":0.0,""double_bond_stereochemistry"":0.0,""energy_ratio"":0.0,""file_loads"":0.0,""inchi_convertible"":0.0,""internal_steric_clash"":0.0,""molecular_formula"":0.0,""no_radicals"":0.0,""planar_aromatic_rings"":0.0,""planar_double_bonds"":0.0,""reference_file_loads"":0.0,""sanitisation"":0.0,""tetrahedral_chirality"":0.0}",199,83.58301869825583,1.6687027531121588,2.387073081805986,57.0,28.64321608040201,0.9817755653424017,0.03015075376884422,52.95110519130257,0.020024746849827028,0.03508771929824561,8.0,4.0201005025125625,0.9969826488801192,0.1407035175879397,7.949961901696482,0.12653720865634707,0.0,2.0,1.0050251256281406,0.999107261904943,0.5175879396984925,1.9987627850459666,0.5006186712456756,0.0,1.0,0.5025125628140703,0.0,1.0,1.0,1.0,0.0,199,138.08464118828692,155.79606438657862,147.03952328372714,4.156798586240526,1.4746730817268663,2.150252199058842,0.0,0.0,0.0,1.0,,,,,,,ok,,,ref
5jy3_5jy3_conf0,reference,chembl3d_gt_pb,reference,,chembl3d_gt_pb,ChEMBL3D ground truth PB,chembl3d_gt_pb,7,40,199,0.7,199,199,0,1.0,199,199,0,1.0,{},{},199,83.58301869825583,1.6687027531121588,2.387073081805986,57.0,28.64321608040201,0.9817755653424017,0.03015075376884422,52.95110519130257,0.020024746849827028,0.03508771929824561,8.0,4.0201005025125625,0.9969826488801192,0.1407035175879397,7.949961901696482,0.12653720865634707,0.0,2.0,1.0050251256281406,0.999107261904943,0.5175879396984925,1.9987627850459666,0.5006186712456756,0.0,1.0,0.5025125628140703,0.0,1.0,1.0,1.0,0.0,199,138.08464118828692,155.79606438657862,147.03952328372714,4.156798586240526,1.4746730817268663,2.150252199058842,0.0,0.0,0.0,1.0,,,,,,,ok,,,ref
